2024-06-04 19:39:08,426.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*S\x03\x80\x00\x00C7\xe6f'
2024-06-04 19:39:08,427.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*S\x04\xc0\x00\x00C7\xe6f'
2024-06-04 19:39:08,427.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*S\x12\x80\x00\x00C8\xcc\xcd'
2024-06-04 19:39:08,428.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*S\x13\xc0\x00\x00C8\xcc\xcd'
2024-06-04 19:39:08,428.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*S!\x80\x00\x00C:\x00\x00'
2024-06-04 19:39:08,428.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*S"\xc0\x00\x00C:\x00\x00'
2024-06-04 19:39:08,429.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*S0\x80\x00\x00C;\x19\x9a'
2024-06-04 19:39:08,429.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*S1\xc0\x00\x00C;\x19\x9a'
2024-06-04 19:39:08,430.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*S?\x80\x00\x00CS\xe6f'
2024-06-04 19:39:08,430.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*S@\xc0\x00\x00CS\xe6f'
2024-06-04 19:39:08,430.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*SN\x80\x00\x00CWL\xcd'
2024-06-04 19:39:08,431.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*SO\xc0\x00\x00CWL\xcd'
2024-06-04 19:39:08,431.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*S]\x80\x00\x00CY\x00\x00'
2024-06-04 19:39:08,431.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*S^\xc0\x00\x00CY\x00\x00'
2024-06-04 19:39:08,432.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*Sl\x80\x00\x00CZ\x99\x9a'
2024-06-04 19:39:08,432.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*Sm\xc0\x00\x00CZ\x99\x9a'
2024-06-04 19:39:08,433.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*S{\x80\x00\x00CZ\x80\x00'
2024-06-04 19:39:08,433.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*S|\xc0\x00\x00CZ\x80\x00'
2024-06-04 19:39:08,434.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*S\x8a\x80\x00\x00C[ff'
2024-06-04 19:39:08,434.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*S\x8b\xc0\x00\x00C[ff'
2024-06-04 19:39:08,435.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*S\x99\x80\x00\x00C\\\x80\x00'
2024-06-04 19:39:08,435.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*S\x9a\xc0\x00\x00C\\\x80\x00'
2024-06-04 19:39:08,435.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*S\xa8\x80\x00\x00C\\\xb33'
2024-06-04 19:39:08,436.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*S\xa9\xc0\x00\x00C\\\xb33'
2024-06-04 19:39:08,436.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*S\xb7\x80\x00\x00C^\x80\x00'
2024-06-04 19:39:08,436.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*S\xb8\xc0\x00\x00C^\x80\x00'
2024-06-04 19:39:08,437.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*S\xc6\x80\x00\x00C_\x00\x00'
2024-06-04 19:39:08,437.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*S\xc7\xc0\x00\x00C_\x00\x00'
2024-06-04 19:39:08,438.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*S\xd5\x80\x00\x00C`\xb33'
2024-06-04 19:39:08,438.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*S\xd6\xc0\x00\x00C`\xb33'
2024-06-04 19:39:08,439.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*S\xe4\x80\x00\x00C`33'
2024-06-04 19:39:08,439.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*S\xe5\xc0\x00\x00C`33'
2024-06-04 19:39:08,439.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*S\xf3\x80\x00\x00C_\x99\x9a'
2024-06-04 19:39:08,440.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*S\xf4\xc0\x00\x00C_\x99\x9a'
2024-06-04 19:39:08,440.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*T\x02\x80\x00\x00C`\x99\x9a'
2024-06-04 19:39:08,441.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*T\x03\xc0\x00\x00C`\x99\x9a'
2024-06-04 19:39:08,441.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*T\x11\x80\x00\x00C`L\xcd'
2024-06-04 19:39:08,441.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*T\x12\xc0\x00\x00C`L\xcd'
2024-06-04 19:39:08,442.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*T \x80\x00\x00Cb\x99\x9a'
2024-06-04 19:39:08,442.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*T!\xc0\x00\x00Cb\x99\x9a'
2024-06-04 19:39:08,443.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*T/\x80\x00\x00Ce\x00\x00'
2024-06-04 19:39:08,443.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*T0\xc0\x00\x00Ce\x00\x00'
